id,lat,long
"421118UCCe - Centumcellae (Latium)",42.091,11.7921
"420118UCNo - Castrum Novum (Latium)",42.0369,11.8332
"426100IPla - Planasia (Italia)",42.5869,10.0975
"430098ICap - Capraria/Aigyllon island (Italia)",43.0477,9.8425
"425136LApe - Apennine mountains (Italia)",42.47,13.567
"444014UDCa - Divona Cadurcorum (Gallia)",44.445,1.44
"471-15WLig - Liger river (Gallia)",47.231,-1.4731
"449-05WGar - Garuna river (Gallia)",44.898,-0.5381
"497066WMos - Mosella river (Gallia)",49.7338,6.6265
"504076UCon - Confluentia (Germania)",50.3611,7.5953
"422127UCur - Cures (Latium)",42.1845,12.6806
"494005WSeq - Sequana (Gallia)",49.4717,0.4631
"437104WArn - Arnus (Italia)",43.694,10.3522
"513013URut - Rutupiae(Britannia)",51.2934,1.3327
"508-09HMPo - Magnus Portus (Britannia)",50.8286,-0.859
"532-29UDev - Deva (Britannia)",53.1893,-2.887
"517-20UCor - Corinium (Britannia)",51.7115,-1.9721
"464062UJEq - Iulia Equestris/Noviodunum (Helvetia)",46.3816,6.2384
"475077UARa - Augusta Raurica (Helvetia)",47.5332,7.7221
"451070USeg - Segusio (Cisalpina)",45.1333,7.0449
"443119UFav - Faventia (Cisalpina)",44.2856,11.8841
"417130FVer - Verrugo (Latium)",41.727,13.003
"328353RGal - Galilaea (Palestine)",32.8,35.25
"309476UCha - Charax (Persia)",30.8947,47.578
"217730UBar - Barygaza (India)",21.712,72.993
"38898WGan - Ganges (India)",23.7818,89.8009
"140483UKan - Kane/Cana (Arabia)",14.0107,48.323
"408363RPha - Phanaroia plain (Pontus)",40.77,36.31
"485027UMet - Metiosedum (Gallia)",48.5354,2.6602
"415136UFab - Fabrateria (Latium)",41.5189,13.5544
"354081UThe - Theveste (Libya)",35.4011,8.1238
"482033UAge - Agedincum (Gallia)",48.198,3.284
"418129UBol - Bolae (Latium)",41.79,12.88
"353107UThy - Thysdrus (Libya)",35.2964,10.7069
"477182UBri - Brigetio (Pannonia)",47.735,18.1695
"405500RSus - Elymais/Susiana",40.5,50
"410128UPed - Pedum (Latium)",41.8722,12.8186
"418124UPol - Politorium? (Latium)",41.7548,12.4373
"419128UTel - Tellenae? (Latium)",41.8584,12.8193
"418123UFic - Ficana (Latium)",41.7843,12.3474
"418132USca - Scaptia? (Latium)",41.8328,13.2654
"420127UMed - Medullia? (Latium)",42.035,12.713
"484084RHer - Hercynian Forest (Germania)",48.35,8.35
"441122UCae - Caesena (Italia)",44.137,12.256
"381-38Bae - Baecula (Iberia)",38.096,-3.775
"409153UCom - Compsa (Campania)",40.8701,15.3306
"418127LAlb - Alban Mount (Latium)",41.7514,12.709
"484109UAug - Augusta Vindelicum (Rhaetia)",48.3727,10.8965
"477103UCam - Cambodunum (Rhaetia)",47.7276,10.3229
"465066WLem - Lemanis/Lemannus lake (Helvetia)",46.45,6.55
"482145ULau - Lauriacum (Noricum)",48.2204,14.4738
"468134UTeu - Teurnia/Tiburnia (Rhaetia)",46.82,13.4482
"475097UBri - Brigantium (Rhaetia)",47.4979,9.7407
"417127SDiN - Diana Nemorensis temple (Latium)",41.7244,12.7092
"387298UAkm - Akmonia (Phrygia)",38.6531,29.7648
"387306UPry - Prymnessos (Phrygia)",38.6981,30.5752
"406143SMin - Minerva temple (Surrentum)",40.5695,14.3248
"382294UDio - Dionysopolis (Phrygia)",38.2148,29.4295
"383298UEum - Eumeneia (Phrygia)",38.3214,29.8453
"385301UEuk - Eukarpia (Phrygia)",38.476,30.1085
"318352STem - Temple Mount (Jerusalem)",31.778,35.2353
"322353UShe - Shechem/Sychem (Palestine)",32.2136,35.2821
"395316UGer - Germa (Galatia)",39.5252,31.6285
"415342UPom - Pompeiopolis (Paphlagonia)",41.5179,34.2116
"383312SMen - Men Askainos temple (Pisidia)",38.2888,31.2214
"384314UPhi - Philomelion (Phrygia)",38.3555,31.416
"418141UAuf - Aufidena (Italia)",41.7861,14.1089
"420140SIov - Ocriticum Jove temple",42.003,13.9902
"370217GThr - Thrasymedes' tomb (Pylos)",36.9654,21.66027
"370217CNes - Cave of Nestor (Pylos)",36.9599,21.6576
"370217GTra - Traganas tholos (Pylos)",37.00075,21.662
"370217GVag - Vagena tholos (Pylos)",37.02561,21.69388
"371219GDio - Diodia tholos (Messinia)",37.06811,21.86827
"372220SPam - Pamisos shrine (Messenia)",37.1721,22.0221
"294483IIka - Ikaros island (Arabia)",29.4305,48.2793
"262505ITyl - Tylos island (Arabia)",26.2328,50.5205
"329366UPhi - Philippopolis (Syria)",32.8534,36.6267
"397165WCra - Crathis river (Calabria)",39.7086,16.4688
"338363RItu - Ituraia region (Syria)",33.8,36.3
"416129UUlu - Ulubrae (Latium)",41.5837,12.9109
"254683WInd - Indus river (India)",25.4487,68.3192
"384232LPhi - Phikion Mt.? (Boeotia)",38.3719,23.185
"368281LChe - Cheronnesos (Caria)",36.82,28.14
"367-41UMai - Mainake? (Iberia)",36.7352,-4.1143
"412409UAth - Athenai (Pontus)",41.1773,40.8888
"416416UAps - Apsaros (Pontus)",41.5732,41.5736
"447144UAps - Apsoros/Apsyrtos (Adriatic)",44.6939,14.393
"416416WAka - Akampsis river (Pontus)",41.5952,41.5974
"419418WIsi - Isis river? (Pontus)",41.9112,41.7748
"401162ROen - Oenotria (Italia)",40.1,16.2
"490070RKel - Keltike (Europe)",49,7
"403-29RCel - Celtiberia (Iberia)",40.32,-2.9
"371108IAeg - Aegimouros island (Libya)",37.1199,10.8124
"417323WPar - Parthenios river (Paphlagonia)",41.6747,32.2517
"455222UTib - Tibiscus (Dacia)",45.4659,22.1899
"533-75RHib - Hibernia/Ierne (Europe)",53.3682,-7.4992
"571-47RCal - Caledonia (Europe)",57.145,-4.672
"472232UPor - Porolissum (Dacia)",47.1793,23.1573
"461236UApu - Apulum (Dacia)",46.0679,23.5733
"455228USUT - Sarmizegetusa Ulpia Traiana (Dacia)",45.5133,22.7877
"448288IPeu - Peuke island (Pontus)",44.79,28.78
"490121UReg - Castra Regina/Reginum",49.02,12.0985
"466015UArg - Argentomagus (Gallia)",46.5996,1.5151
"438001UElu - Elusa (Gallia)",43.8609,0.1014
"436006UAuc - Elimberrum Augusta Auscorum (Gallia)",43.6463,0.5871
"483-05UNoe - Noeodunum Diablintum (Gallia)",48.2538,-0.4982
"430006ULuC - Lugdunum Convenarum (Gallia)",43.0281,0.5719
"503028UNem - Nemetacum/Atrebatum",50.2908,2.7775
"508025UCas - Castellum Menapiorum",50.8,2.4855
"503038UBag - Bagacum (Gallia)",50.299,3.7917
"506034UTur - Turnacum (Gallia)",50.6065,3.3889
"507071UBon - Bonna (Germania)",50.7446,7.1
"426-80RGal - Gallicia/Gallaecia (Iberia)",42.6,-8
"424144UOrt - Ortona (Italia)",42.357,14.4048
"425142UAte - Aternum (Italia)",42.4612,14.2166
"429139UCTr - Castrum Truentinum (Italia)",42.8913,13.8984
"430139UCup - Cupra Maritima (Italia)",43.0341,13.8537
"435136UNum - Numana (Italia)",43.5138,13.6221
"450292UHal - Halmyris (Dacia)",45.0246,29.1979
"409148UAbe - Abellinum (Campania)",40.9222,14.8313
"432054ISto - Stoichades islands (Gallia)",43.1976,5.3633
"387-55UArt - Artigi (Iberia)",38.7226,-5.5456
"384-65USeg - Segida (Iberia)",38.3785,-6.5893
"377-39UTuc - Tucci (Iberia)",37.7229,-3.9658
"396-06UEde - Edeta/Lauro? (Iberia)",39.6258,-0.594
"433032UBae - Baeterrae (Gallia)",43.3412,3.2131
"439054UApt - Apta Iulia (Gallia)",43.8761,5.3971
"437072WVar - Varus river (Gallia)",43.6664,7.1974
"438050UCab - Cabellio (Gallia)",43.8347,5.0349
"439048UAve - Avennio/Cavares (Gallia)",43.9489,4.8058
"432056HKit - Kitharistis (Gallia)",43.1758,5.6067
"508055UAtu - Atuatuci (Belgia)",50.7811,5.4659
"458048WAra - Arar river (Gallia)",45.781,4.8111
"463048UMat - Matisco (Gallia)",46.3052,4.8337
"490012UMed - Mediolanum Aulercorum (Gallia)",49.0242,1.1509
"491002UNov - Noviomagus Lexoviorum",49.146,0.225
"480002UVin - Vindinum/Civ. Cenomannorum",48.0092,0.1987
"493-07UAug - Augustodurum/Civitas Baiocassium (Gallia)",49.2756,-0.7038
"512067UNov - Novaesium (Germania)",51.1839,6.7219
"487-13UAbr - Abrincas/Ingena",48.6865,-1.3583
"427140UCNo - Castrum Novum (Picenum)",42.7383,13.9684
"494011URot - Rotomagus (Gallia)",49.4407,1.094
"484015UAut - Autricum/Carnotum (Gallia)",48.4478,1.4878
"444066URig - Rigomagus (Gallia)",44.3862,6.6479
"438061URei - Alebaece Apollinarium/Reii (Gallia)",43.8159,6.0905
"472-16UNam - Namnetum/Condevincum",47.2184,-1.5502
"475082UVin - Vindonissa (Helvetia)",47.4763,8.2136
"490044UDur - Durocatalaunum/Catalauni (Gallia)",48.9551,4.3577
"487059UTul - Tullum/Leuci (Gallia)",48.6752,5.8944
"492054UVir - Viriodunum (Gallia)",49.1595,5.3823
"477-28UVen - Darioritum/Veneti (Gallia)",47.6579,-2.7568
"441050UCar - Carpentorate/Memini/Forum Neronis (Gallia)",44.0542,5.0477
"447033UGab - Anderitum/Gabali (Gallia)",44.6945,3.3434
"483-36UOsi - Vorgium/Osismi (Gallia)",48.2773,-3.5751
"485-22UCor - Fanum Martis/Coriosolitae (Gallia)",48.4813,-2.1665
"481-17URed - Condate Redonum (Gallia)",48.1116,-1.6834
"506023UMor - Tarvenna/Morini (Gallia)",50.6364,2.2584
"446061UVap - Vappincum (Gallia)",44.5582,6.0781
"493084UNem - Noviomagus/Nemeti (Germania)",49.3172,8.4424
"496084UVan - Borbetomagus/Vangiones",49.6301,8.3597
"461071UOct - Octodurus/Forum Claudii Vallensium (Alps)",46.0943,7.0735
"362-59UBae - Baesippo (Iberia)",36.1938,-5.914
"385-02UAlo - Alonis (Iberia)",38.5067,-0.2331
"415024UIlu - Iluro (Iberia)",41.5395,2.4478
"375-56UCar - Carmo (Iberia)",37.4696,-5.6508
"379-42UObu - Obulco (Iberia)",37.8697,-4.1843
"375-60UIli - Ilipa (Iberia)",37.5177,-5.9777
"417027UBla - Blanda (Iberia)",41.674,2.792
"399158UBla - Blanda (Magna Graecia)",39.9297,15.779
"452007UVes - Vessuna/Petrocorii (Gallia)",45.1794,0.7142
"500053RArd - Arduenna forest (Gallia)",50,5.3
"423195RArd - Ardiaei tribe (Illyria)",42.3,19.5
"423188UBou - Bouthoe (Illyria)",42.278,18.838
"450017UUxe - Uxellodunum (Gallia)",44.9513,1.67731
"368145UCau - Caucana (Sicily)",36.7882,14.5073
"419126UCae - Caenina (Latium)",41.9228,12.6135
"493-12UCro - Crociatonum/Venelli",49.3056,-1.2431
"517060WMos - Mosa river (Gallia)",51.6928,5.959
"518059UBat - Noviomagus/Batavodurum",51.8481,5.8698
"517064UVet - Vetera/Ulpia Traiana (Germania)",51.6672,6.4515
"340356UTri - Trieres? (Phoenicia)",34.0296,35.6287
"342357UBot - Botrys (Phoenicia)",34.256,35.6617
"392-03USuc - Sucro (Iberia)",39.1994,-0.3868
"421134GPer - Tomb of King Perseus (Italia)",42.07772,13.3751
"535100WAlb - Albis/Elbe river (Germania)",53.4726,10
"457042UFSe - Forum Segusiavorum",45.7446,4.225
"463059LJur - Iourasios/Jura mountain (Gallia)",46.2708,5.939
"420129LVVa - Via Valeria (Latium)",41.9994,12.8768
"417128LAlg - Algidus Mt. (Latium)",41.7347,12.7839
"418128UAlg - Algidum? (Latium)",41.7766,12.7949
"330361RBat - Batanaia (Syria)",33,36.1
"515003WTha - Tamesis river (Britannia)",51.46,0.2714
"000000IAtl - Atlantis island (Mythic)",0.001,0.001
"370111RSer - Seres (China)",37,111
"414138UInt - Interamnia Lirenas (Latium)",41.4373,13.7899
"457097UBer - Bergomum (Cisalpina)",45.704,9.663
"464158UPoe - Poetovium (Noricum)",46.415,15.839
"467144UVir - Virunum (Noricum)",46.6979,14.367
"467144SMag - Magdalensberg (Noricum)",46.7249,14.429
"477166USca - Scarbantia (Noricum)",47.6859,16.5914
"482164UVin - Vindobona (Noricum)",48.1931,16.3911
"453191FCor - Cornacum (Pannonia)",45.2969,19.099
"448204FTau - Taurunum (Pannonia)",44.8387,20.4152
"397086UNea - Neapolis (Sardinia)",39.6875,8.5552
"400184UCMi - Castrum Minervae (Apulia)",40.0043,18.4282
"000000IEle - Elektrides islands (Mythic)",45,13
"440082UAlI - Album Ingaunum (Liguria)",44.0437,8.211
"460143UNau - Nauportus (Pannonia)",45.9696,14.303
"291308UTeb - Theodosiopolis/Tebtunis (Egypt)",29.1072,30.7609
"365322ULae - Laertes (Caria)",36.5104,32.1653
"401085UCor - Cornus (Sardinia)",40.0933,8.5081
"451212UTro - Troesmis (Dacia)",45.1424,28.1952
"444115UCla - Claternae (Italia)",44.4344,11.5045
"451088ULau - Laumellum (Italia)",45.1224,8.7941
"376150UErg - Ergetion (Sicily)",37.62,15
"418127WAlb - Alban Lake (Latium)",41.75,12.67
"425247UDio - Diocletianopolis (Thrace)",42.4994,24.704
"423227UPau - Pautalia (Thrace)",42.2748,22.6916
"441280BTTr - Tropaeum Traiani (Dacia)",44.10235,27.95534
"441279UTro - Traianensis Tropaensis (Dacia)",44.0919,27.9442
"424256UBer - Augusta Traiana/Beroe (Thrace)",42.427,25.6248
"405213XDis - Dispilio (Macedonia)",40.4853,21.2893
"411203LCan - Candavia Mt. (Illyria)",41.1136,20.3136
"514-24UASu - Aquae Sulis (Britannia)",51.3809,-2.3595
"535055WVis - Visurgis R. (Germania)",53.5132,5.5458
"532074WAmi - Amisia R. (Germania)",53.2164,7.4256
"394492WKyr - Kyros R. (Albania)",39.4192,49.2343
"368314WMel - Melas R. (Pamphylia)",36.7744,31.4487
"374150WSym - Symaithos R. (Sicily)",37.4143,15.037
"320354UPha - Phasaelis (Palestina)",32.0275,35.4433
"321349UAnt - Antipatris/Aphek (Palestina)",32.1049,34.9306
"318346UAzP - Azotos Paralios (Palestina)",31.7805,34.6214
"352404FCir - Circesium fort (Syria)",35.1566,40.4301
"453188UCib - Cibalae (Pannonia)",45.2891,18.8042
"448205USin - Singidunum (Moesia)",44.8235,20.4504
"411165URub - Rubi (Apulia)",41.1169,16.4862
"324203UHad - Hadrianopolis (Libya)",32.3584,20.3148
"328226UDar - Darnis (Libya)",32.7635,22.6411
"352247XOrn - Orne (Crete)",35.1545,24.6726
"404176UMan - Manduria (Apulia)",40.4074,17.6411
"374231FFou - Fourni tower (Argolis)",37.435,23.1347
"364066UCir - Cirta/Constantine (Libya)",36.3682,6.6125
"399345UTav - Taouion (Galatia)",39.858,34.5061
"341-56UVol - Volubilis (Mauretania)",34.0727,-5.5545
"346-61UBan - Julia Valentia Banasa (Mauretania)",34.6019,-6.1154
"366022UIol - Iol/Caesarea (Mauretanea)",36.6054,2.1904
"362298UApo - Apollonia (Lycia)",36.1865,29.7637
"326352XTMe - Legio/Maximianopolis (Palestine)",32.5851,35.1845
"318358UEsb - Esbous/Heshbon (Syria)",31.8006,35.809
"437126UUrb - Urbinum (Italia)",43.7248,12.6367
"352257CTry - Trypa cave (Crete)",35.2007,25.709
"353243BAPP - Agies Pente Parthenes bath (Crete)",35.2929,24.3423
"416233UPar - Parthicopolis (Thrace)",41.5662,23.2804
"433253BPav - Pavlikeni villa (Thrace)",43.2501,25.2557
"437258FTri - Trimammium fort (Moesia)",43.714,25.798
"438229URat - Ratiaria (Moesia)",43.8174,22.9048
"422240UEPi - Emporion Pistiros? (Thrace)",42.2432,24.0896
"417255UPer - Perperikon (Thrace)",41.7152,25.4657
"415261BArm - Villa Armira (Thrace)",41.4991,26.1063
"436254UNov - Novae (Moesia)",43.6133,25.394
"437245UOes - Oescus (Moesia)",43.7085,24.4661
"441273UDur - Durostorum (Moesia)",44.1212,27.2595
"472166USav - Savaria (Pannonia)",47.2319,16.6167
"419123ULor - Lorium (Latium)",41.8885,12.3008
"426030UIll - Illiberis/Helena (Gallia)",42.5992,2.9723
"456187UMur - Mursa (Pannonia)",45.5602,18.6963
"376216SOZe - Zeus temple (Olympia)",37.63794,21.63042
"376216BOSt - Stadium (Olympia)",37.63924,21.63333
"376216SOHe - Hera T. (Olympia)",37.63886,21.62998
"376216SAlt - Altis sacred grove (Olympia)",37.63754,21.62975
"376216BOES - Echo Stoa (Olympia)",37.63848,21.63166
"376216BOTr - Treasury buildings (Olympia)",37.63904,21.63135
"376216BOPh - Phidias workshop (Olympica)",37.63775,21.62868
"376216BOPl - Philippeion (Olympia)",37.63871,21.62933
"376216BOGy - Gymnasium (Olympia)",37.63929,21.62845
"376216SOPe - Pelopeion (Olympia)",37.63845,21.62982
"376216BOLe - Leonidaion (Olympia)",37.63705,21.62914
"376216BOPr - Prytaneion (Olympia)",37.63923,21.62932
"394205XSte - Sternari/Delvitsi",39.3821,20.5305
"394205XPal - Paliokklisi (Thesprotia)",39.4057,20.5353
"372219SAsk - Asklepieion (Messene)",37.17554,21.92064
"382268STDi - Teos Dionysos temple (Ionia)",38.17723,26.78485
"385229EANi - Ag. Nikolaos Kambia (Boeotia)",38.5307,22.90865
"385232SHPt - Hero Ptoos shrine (Boeotia)",38.45585,23.23775
"382240SRAm - Rhamnous Amphiaraion (Attica)",38.22175,24.02589
"376224SGor - Gortsouli temple (Arkadia)",37.63285,22.39188
"446227BTrB - Trajans's Bridge (Dacia)",44.61396,22.66798
"446227UDro - Drobeta (Dacia)",48.6249,22.6681
"381233FMyl - Mylos tower (Attica)",38.1155,23.3124
"281234FHil - Hill 503 tower (Attica)",38.12458,23.36902
"380237EADy - Ag. Dionysios church (Athens)",37.972604,23.7234
"381237EMKl - Koimesis Theotokou Moni, Kleiston, (Attica)",38.1316,23.65699
"380237EMPe - Moni Asomaton Petraki (Athens)",37.97881,23.74954
"384237FVra - Vrachos (Euboia)",38.4321,23.6902
"364305LChi - Mt. Chimaera (Lycia)",36.4316,30.4558
"380237EATh - Ag. Thomas church (Athens)",37.9753,23.72474
"380237EAAi - Ag. Aikaterini church (Athens)",37.97108,23.73099
"380237EAMa - Ag. Marina cave church (Athens)",37.97365,23.71903
"380237BBen - Benizelos house (Athens)",37.97416,23.72907
"379237PhC - Phaleron cemetery (Attica)",37.9398,23.6939
"380237SApO - Aphrodite Ourania altar (Athens Agora)",37.976359,23.722504
"380237SAAr - Altar of Ares (Athens Agora)",37.975543,23.723109
"380237SATG - Altar of the Twelve Gods (Athens Agora)",37.975865,23.72278
"380237SAZA - Altar of Zeus Agoraios (Athens Agora)",37.975165,23.722529
"380237BArs - Arsenal (Athens Agora)",37.975797,23.721709
"380237BBPa - Basilica/Panhellenion (Athens Agora)",37.975813,23.723845
"380237BNW - Bath (Athens Agora)",37.973737,23.72148
"380237BBem - Bema (Athens Agora)",37.975125,23.723903
"380237SEpH - Eponymous Heroes (Athens Agora)",37.975104,23.72239
"380237BSim - Simon the Cobbler house (Athens Agora)",37.974731,23.722194
"380237BMSt - Middle Stoa (Athens Agora)",37.97459,23.722751
"380237BMin - Mint (Athens Agora)",37.973972,23.723994
"380237BMon - Monopteros (Athens Agora)",37.975468,23.72386
"380237BBol - Bouleuterion (Athens Agora)",37.975183,23.7218
"380237BNES - Northeast Stoa (Athens Agora)",37.9756,23.7238
"380237BNyp - Nymphaion (Athens Agora)",37.974082,23.724054
"380237BOAg - Odeion of Agrippa (Athens Agora)",37.975124,23.723135
"380237LPaW - Panathenaic Way (Athens Agora)",37.975254,23.723497
"380237BRoS - Royal Stoa (Athens Agora)",37.976123,23.722336
"380237SPaG - People and Graces shrine (Athens Agora)",37.976214,23.721839
"380237SSET - Southeast Temple (Athens Agora)",37.974061,23.724221
"380237SSWT - Southwest Temple (Athens Agora)",37.974838,23.722623
"380237BPri - Poros Bldg/State Prison (Athens Agora)",37.973842,23.721168
"380237ASHa - Statue of Hadrian (Athens Agora)",37.975401,23.722349
"380237AHaA - Harmodios and Aristogeiton statues (Athens Agora)",37.97513,23.7234
"380237BSAt - Stoa of Attalos (Athens Agora)",37.975003,23.7242
"380237BSZe - Stoa of Zeus (Athens Agora)",37.975843,23.722163
"380237BStr - Strategeion? (Athens Agora)",37.974546,23.72155
"380237SAre - Temple of Ares (Athens Agora)",37.975546,23.722745
"380237SZPh - Zeus Phratrios/Athena Phratria (Athens Agora)",37.975609,23.722159
"380237BTho - Tholos (Athens Agora)",37.974874,23.721934
"380237STrP - Triangular Shrine (Athens Agora)",37.974014,23.721893
"380237SVPi - Votive Pit (Athens Agora)",37.97561,23.72312
"380237SAgl - Shrine of Aglauros (Athens)",37.97139,23.72877
"380237SKrR - Temple of Kronos and Rhea (Athens)",37.96822,23.73352
"380237SOTA - Old Temple of Athena (Athens Acropolis)",37.9719,23.72628
"380237SZPo - Zeus Polieus altar (Athens Acropolis)",37.97185,23.72732
"380237FBeu - Beule Gate (Athens Acropolis)",37.97162,23.72463
"380237SABr - Brauronian Artemis shrine (Athens Acropolis)",37.97145,23.72538
"380237FLW1 - S Long Wall 1 (Athens)",37.96235,23.7026
"380237BCha - Chalkotheke (Athens Acropolis)",37.97132,23.72583
"380237SPnd - Pandion shrine (Athens Acropolis)",37.9715,23.728
"380237SDT1 - Dionysos Eleuthereus temples (Athens)",37.96985,23.72775
"380237SNai - Naiskoi (Athens Acropolis)",37.97083,23.72609
"380230FMyc - Mycenaean walls (Athens Acropolis)",37.97146,23.72512
"380230XLRV - 7th c. complex (Athens)",37.96861,23.72826
"380230SAA2 - Altar of Athena (Athens Acropolis)",37.97195,23.72684
"380230EAPr - Ag. Paraskevi chapel (Athens)",37.9696,23.72856
"380230XBCP - Bronze-casting pits (Athens Acropolis)",37.97087,23.72563
"380230BArr - House of the Arrephoroi (Athens Acropolis)",37.97217,23.72583
"380230BPin - Pinakotheke (Athens Acropolis)",37.97187,23.72494
"380230CAPZ - Caves of Apollo, Pan, Zeus (Athens Acropolis)",37.97204,23.72504
"380230AAgr - Eumenes/Agrippa monument (Athens Acropolis)",37.97177,23.7248
"380230SKNB - shrine of Kodros, Neleus and Basile (Athens)",37.9676,23.7293
"382234SDiE - Dionysos Eleutherios temple (Attica)",38.17653,23.38206
"382234EEle - EC basilica Eleutherai (Attica)",38.17896,23.37908
"382234BLRE - LR building Eleutherai (Attica)",38.17693,23.38226
"382235EOMe - Osios Meletios monastery (Attica)",38.192,23.45786
"380237BSSt - South Stoa (Athens Agora)",37.9741,23.72346
"380237SApP - Aphrodite Pandemos shrine (Athens Acropolis)",37.97139,23.72482
"380237BGyP - Gymnasium of Ptolemy (Athens)",37.97342,23.72832
"380237SHAl - Herakles Alexikakos shrine? (Athens)",37.97349,23.71901
"380237WKle - Klepsydra spring (Athens Acropolis)",37.97207,23.72512
"380237BDog - Diogeneion (Athens)",37.9737,23.729
"380237SSem - Semnai Theai shrine (Athens)",37.97242,23.72372
"380237SZMe - Zeus Meilichios shrine (Athens)",37.96753,23.73573
"380237FLW3 - S Long Wall3 (Athens)",37.95635,23.6843
"380237FLW2 - S Long Wall 2 (Athens)",37.96197,23.70144
"380237XRB1 - Pireos 165 excavation (Athens)",37.95513,23.67127
"380237XKyb - Kybele sanctuary (Attica)",37.9528,23.6802
"380236WKep - Kephisos river (Eleusis)",38.04945,23.55515
"379237UEch - Echelidai (Attica)",37.944,23.691
"380237XTrR - Street of Tripods (Athens)",37.97087,23.72993
"380237SAsP - Asklepios sanctuary (Piraeus)",37.93642,23.65355
"380237ZHy - Zeus Hypsistos shrine (Athens)",37.97138,23.71944
"380237SAmy - Amyneion shrine (Athens)",37.97134,23.72158
"381234EAGP - Ag. Georgios Pournari church (Attica)",38.14938,23.42783
"382235EATh - Ag. Theodoroi church (Attica)",38.19693,23.45106
"382235COMe - Os. Meletios cave church (Attica)",38.20699,23.4571
"382235EAPa - Zoodochos Pigi (Boiotia)",38.21448,23.47062
"381237FDeT - Dema Tower (Attica)",38.06939,23.66881
"381237XSot - Metamorphosi Sotiros site (Attica)",38.06966,23.68369
"377240CKit - Kitsos cave (Attica)",37.7338,24.0114
"380237BIlB - Ilissos bridge (Athens)",37.96978,23.73994
"380237APaI - Pan relief (Athens)",37.96746,23.73414
"380237SWin - windmill sanctuary (Athens)",37.9672,23.73592
"381234EAPr - Ag. Paraskevi chapel (Attica)",38.14471,23.43226
