1328,,,,,,,,,,,,,,,,,,
"Name","a","b","c","city","country","lat","long","source","vici_id","note","pleiades","dare","arach","livius","wikipedia","wikidata","Archis","http"
"Olympia, Heroon",,,," ","GR",37.63887,21.629831,"Vici.org",26000,"Temple of Hero.",,,,,,,,
"Olympia, Naiskos of Eileithyia and Sosipolis",,,," ","GR",37.639042,21.630489,"Vici.org",26003,"Small temple at Olympia",,,,,,,,"http://www.perseus.tufts.edu/hopper/artifact?name=Olympia+Naiskos+of+Eileithyia+and+Sosipolis&object=building"
"Sounion, Athena Temple",,,," ","GR",37.652908,24.027035,"Vici.org",26023,"Temple of Athena.",,,,,,,,
"Sounion, Heroon",,,," ","GR",37.653091,24.027168,"Vici.org",26024,"Heroon of Phrontis at Sounion.",,,,,,,,
"Nemesis Temple, Rhamnus",,,," ","GR",38.217594,24.026819,"Vici.org",26026,"The sanctuary of Nemesis, Rhamnous",,,,,,,,
"Amphiaraos Temple, Rhamnus",,,," ","GR",38.220867,24.025309,"Vici.org",26034,"Amphiareion of Rhamnous.",,,,,,,,
"Temple of Amphiaraos, Oropos",,,," ","GR",38.290627,23.844736,"Vici.org",26040,"Temple of Amphiaraos",,,,,,,,
"Gla, Oracle of Athamas",,,," ","GR",38.480942,23.179581,"Vici.org",26049,"The oracle of Apollo Ptoios at Glas.",,,,,,,,
"Artemision of Orchomenos",,,," ","GR",37.723564,22.314749,"Vici.org",26054,"Temple of Artemis Hymnia",,,,,,,,
"Orchomenus [Boeotia], Charites Temple",,,," ","GR",38.498047,22.964497,"Vici.org",26056,"Sanctuary of Charites",,,,,,,,
"Apollo's Oracle at Abai",,,," ","GR",38.588322,22.911945,"Vici.org",26067,"Oracle of Apollo Abaeus at Abae in Phocis.",,,,,,,,
"Anthele, Demeter Temple",,,," ","GR",38.795616,22.510382,"Vici.org",26074,"Temple of Demeter at Anthele near Thermopylai.",,,,,,,,
"Altıntepe - Yerez",,,," ","TR",39.696518,39.646442,"Vici.org",26089,"Uratian temple of Chaldi.",,,,,,,,
"Sardes, Artemision",,,," ","TR",38.479099,28.031012,"Vici.org",26128,"Temple of Artemis at Sardis.",,,,,,,,
"Ulpiana",,,," ",,42.594704,21.174513,"Vici.org",26136,"Baptistery",,,,,,,,
"Nysa ad Maeandrum, Podium Temple",,,," ","TR",37.901936,28.142767,"Vici.org",26156,"Nysa on the Maeander - Podium Temple",,,,,,,,
"Amantia, Aphrodite Temple",,,," Starosel","AL",40.37817,19.695381,"Vici.org",26179,"Temple of Aphrodite at Abantia",,,,,,,,
"Kamenitsa, Thracian Sanctuary",,,," Starosel","BG",42.51088,24.566748,"Vici.org",26199,"Small cult complex Kamenica.",,,,,,,,
"Kamenitsa, Thracian Sanctuary",,,," Starosel","BG",42.510307,24.563301,"Vici.org",26210,"Sacral comlex at Kamenica. Stone circle.",,,,,,,,
"Kamenitsa, Thracian Sanctuary",,,," Starosel","BG",42.512657,24.566265,"Vici.org",26212,"Thracian cult structure near Starosel",,,,,,,,
"Sun Gate near Starosel",,,," Hisarya","BG",42.512955,24.568415,"Vici.org",26214,"Thracian rock sanctuary",,,,,,,,
"Diocletianopolis -  Hisarya",,,," Hisarya","BG",42.499718,24.702181,"Vici.org",26219,"Pre- Christian temple.",,,,,,,,
"Diocletianopolis -  Hisarya",,,," Gospodintsi","BG",42.501015,24.702139,"Vici.org",26220,"Pre-Christian temple.",,,,,,,,
"Gospodintsi BG",,,," ","BG",41.654404,23.741343,"Vici.org",26236,"Thracian sanctuary",,,,,,,,
"Stratos, Temple of Zeus Stratios",,,," ","GR",38.671211,21.311096,"Vici.org",26268,"IVth century BC temple dedicated to Zeus Stratios.",,,,,,,,
"Kabyle",,,," ","BG",42.547806,26.478964,"Vici.org",26269,"Thracian sanctuary",,,,,,,,
"Sparta, Atehena Temple",,,," Sparti","GR",37.082836,22.423424,"Vici.org",26287,"Temple of Athena Chalkioikos - Athena of the Bronze House.",,,,,,,,"http://www.goddess-athena.org/Museum/Temples/Sparta/"
"Sparta, Artemision",,,," Sparti","GR",37.082878,22.435076,"Vici.org",26288,"Temple of Artemis Orthia",,,,,,,,
"Sparta",,,," Sparti","GR",37.084377,22.433165,"Vici.org",26292,"Archaic temple",,,,,,,,
"Sparta, Leonidaion",,,," Sparti","GR",37.078796,22.424961,"Vici.org",26294,"Supposedly the grave of king Leonidas. Temple of Apollo Karneios?",,,,,,,,
"Sparta, Temple of Lycurgus",,,," Sparti","GR",37.077156,22.425856,"Vici.org",26295,"Temple of Lycurgus",,,,,,,,
"Sparta, Temple of Dionysus",,,," Ag. Kiriaki","GR",37.077545,22.433338,"Vici.org",26299,"Dionysus Temple",,,,,,,,
"Amyklai, Sanctuary of Apollo Amycleos",,,," Ag. Kiriaki","GR",37.036373,22.450247,"Vici.org",26303,"Amyklaion, Apollo sanctuary",,,,,,,,
"Amyklai, Sanctuary of Hyacinthus",,,," Athina","GR",37.037247,22.450815,"Vici.org",26304,"Sanctuary of lakinthos - Hyacinthus.",,,,,,,,
"Athens, Old Temple of Athena",,,," Athina","GR",37.971912,23.726334,"Vici.org",26307,"Athena temple that predated the Parthenon. Athenae",,,,,,,,
"Acropolis of Athens, Dionysos Sanctuary",,,," Athina","GR",37.96999,23.728062,"Vici.org",26309,"Temenos of Dionysos Eleuthereus",,,,,,,,
"Acropolis of Athens",,,," Athina","GR",37.971531,23.724876,"Vici.org",26310,"Temple of Athena Nike",,,,,"org/wiki/Temple_of_Athena_Nike",,,"https://en.wikipedia.org/wiki/Temple_of_Athena_Nike"
"Askepeion, Athens Acropolis",,,," Athina","GR",37.970848,23.72681,"Vici.org",26311,"Temple of  Asclepios.",,,,,,,,
"Arthemision of Athens",,,," Athina","GR",37.971031,23.727724,"Vici.org",26313,"Temple of Artemis - Artemision",,,,,,,,
"Brauroneion of Athens",,,," Athina","GR",37.971451,23.725451,"Vici.org",26314,"Sanctuary of Artemis Brauronia",,,,,,,,
"Athens, Sanctuary of Pandion",,,," Athina","GR",37.971539,23.727915,"Vici.org",26316,"The sanctuary dedicated to king Pandion, the father of Erechtheus.",,,,,,,,
"Athens, Roman Temple",,,," Athina","GR",37.971653,23.727299,"Vici.org",26317,"Temple of Roma and Augustus - Athenae",,,,,,,,
"Athens, Temple of Zeus Polieus",,,," Athina","GR",37.971897,23.727444,"Vici.org",26319,"Temple of Zeus Polieus",,,,,,,,
"Athens, Pandroseion",,,," Athina","GR",37.97205,23.726185,"Vici.org",26327,"Temple dedicated to Pandrosus, one of the daughters of Cecrops I, the first king of Attica.",,,,,,,,
"Thens, Aglaureion",,,," Athina","GR",37.972076,23.725857,"Vici.org",26333,"Temple of  Aglaurus,a daughter of Cecrops.",,,,,,,,
"Athens, Sanctuary of Pan",,,," Athina","GR",37.971893,23.72076,"Vici.org",26336,"Cave of Pan.",,,,,,,,
"Heroon of Mousaios, Athens",,,," Athina","GR",37.967838,23.721169,"Vici.org",26337,"Shrine of Mousaios",,,,,,,,
"Athens, Temple of Apollo Delphinios",,,," Athina","GR",37.968567,23.733007,"Vici.org",26338,"Temple of Apollo Delphinius",,,,,,,,
"Athens, Temple of Cronus and Rhea",,,," Athina","GR",37.968254,23.733538,"Vici.org",26339,"Temple of Kronos and Rheia in Athens",,,,,,,,
"Athens, Temple of Pan",,,," Athina","GR",37.967461,23.733801,"Vici.org",26340,"Archaic temple of Pan",,,,,,,,
"Athens, Temple of Ares",,,," Athina","GR",37.975555,23.722832,"Vici.org",26344,"Temple of Ares",,,,,,,,
"Athens, Temple of Apollo Patroos",,,," Athina","GR",37.975517,23.722143,"Vici.org",26345,"Temple of Apollo Patroos",,,,,,,,
"Athens, Sanctuary of Zeus",,,," Athina","GR",37.973816,23.719948,"Vici.org",26352,"Zeus temple",,,,,,,,
"Athens, Fountain House",,,," Athina","GR",37.974205,23.722143,"Vici.org",26355,"Southwest Fountain House",,,,,,,,
"Athens, Hadrianic Pantheon",,,," Siracusa","GR",37.974602,23.727894,"Vici.org",26356,"Hadrianic Pantheon",,,,,,,,
"Syracusae, Altar of Hieron II",,,," ","IT",37.074211,15.277172,"Vici.org",26361,"Syracusae, Altar of Hieron II",,,,,,,,
"Smyrna, Zeus Akraios",,,," ","TR",38.414898,27.130737,"Vici.org",26369,"Değirmentepe Temple,dedicated to Zeus Acraeus.",,,,,,,,"http://asiaminor.ehw.gr/forms/fLemmaBodyExtended.aspx?lemmaID=12483 "
"Karthaia, Apollo Temple",,,," ","GR",37.5602,24.330805,"Vici.org",26381,"Apollo Pythios temple",,,,,,,,
"Karthaia, Athena Temple",,,," ","GR",37.561092,24.330301,"Vici.org",26382,"Temple of Athena",,,,,,,,
"Arinna",,,," تل موزان","TR",40.143757,34.64576,"Vici.org",26401,"Cult center of the Hittite sun goddess - unknown location.",,,,,,,,
"Urkesh - Tell Mozan",,,," ","SY",37.05735,40.997837,"Vici.org",26404,"Kumarbi temple?",,,,,,,,
"Antiphellos",,,," ","TR",36.199112,29.639038,"Vici.org",26416,"Temple",,,,,,,,
"Lachish, Sun Temple",,,," ","IL",31.564993,34.849865,"Vici.org",26429,"Sun Temple",,,,,,,,
"Nimara Cave",,,," ","TR",36.813,28.297001,"Vici.org",26451,"Cave on Cennet - Heaven Island near the city of Marmaris, Turkey",,,,,"org/wiki/Nimara_Cave",,,"https://en.wikipedia.org/wiki/Nimara_Cave"
"Sogmatar-Sumatar",,,," ","TR",36.995613,39.33791,"Vici.org",26456,"Ancient temple complex.Yağmurlu Köyü Höyüğü. Mound of Village.",,,,,,,,
"Pognon's cave",,,," ","TR",36.978096,39.334648,"Vici.org",26457,"Function of the cave is still in question.",,,,,,,,
"Tell Tayinat",,,," Regensburg","TR",36.248322,36.376064,"Vici.org",26462,"Iron Age Temple of Kinalua - Kunulua.",,,,,,,,
"Tempel Ziegetsberg",,,," ","DE",48.99202,12.069141,"Vici.org",26487,"Merkurtempel",,,,,,,,
"Midas Monument, Yazili Village",,,," Al-Khums","TR",39.200481,30.713667,"Vici.org",26519,"The so-called Midas Monument.",,,,,,,,
"Temple of Hercules, Leptis Magna",,,," Al-Khums","LY",32.639664,14.295122,"Vici.org",26562,"Ruins of the temple of Hercules.",,,,,,,,
"Baptisterium of Leptis Magna",,,," ","LY",32.638931,14.294664,"Vici.org",26573,"Baptistery - baptismal font.",,,,,,,,
"Canytelis-Kantyleis, Tower of Zeus Olbius",,,," Ardino","TR",36.525032,34.179485,"Vici.org",26584,"Zeus Olbios Tower",,,,,,,,
"Orlovi Skali - Eagle Rocks",,,," ","BG",41.566498,25.145561,"Vici.org",26587,"Thracian cult complex near Ardino BG. Canytelis-Kantylleis",,,,,,,,
"Abdera, Baptistery",,,," ","GR",40.930649,24.97464,"Vici.org",26599,"Octagonal byzantine baptistery.",,,,,,,,
"Akanthos - Ericius",,,," Limenas Thassos","GR",40.389591,23.886999,"Vici.org",26601,"Temple",,,,,,,,
"Thassos, Athena Poliouchos Temple",,,," Limenas Thassos","GR",40.777203,24.718681,"Vici.org",26604,"Temple of Athena Poliouchos - Thassos",,,,,,,,
"Thassos, Dionysion",,,," Limenas Thassos","GR",40.780773,24.714722,"Vici.org",26606,"Sanctuary of Dionysos. Thasos.",,,,,,,,
"Thassos, Poseidon Temple",,,," ","GR",40.781616,24.714809,"Vici.org",26607,"Temple of Poseidon. Neptunium. Thasos",,,,,,,,
"Thassos - Thesmoforion",,,," Limenas Thassos","GR",40.785511,24.715956,"Vici.org",26608,"Temple of Demeter",,,,,,,,
"Thassos - Artemision",,,," Limenas Thassos","GR",40.779667,24.715052,"Vici.org",26609,"Temple of Artemis.",,,,,,,,
"Thassos - Temple of Hercules",,,," Limenas Thassos","GR",40.776993,24.71142,"Vici.org",26613,"Temple of Heracles. Thasos.",,,,,,,,
"Thassos - Temple of Pan",,,," ","GR",40.776375,24.717369,"Vici.org",26617,"Pan sanctuary. Thasos",,,,,,,,
"Thassos - Themple od Apollo",,,," ","GR",40.779861,24.720524,"Vici.org",26618,"Remains of Apollo",,,,,,,,
"Alyki, Temple",,,," ","GR",40.60498,24.742668,"Vici.org",26622,"Ruins of the temple.",,,,,,,,
"Adada in Pisidia",,,," ","TR",37.578415,30.984579,"Vici.org",26651,"Small temple in Pisidian Adada",,,,,,,,
"Adada in Pisidia, Traianeum",,,," ","TR",37.576149,30.986771,"Vici.org",26652,"An imperial cult shrine.",,,,,,,,
"Zeus-Serapis Tempel, Adada in Pisidia",,,," ","TR",37.576035,30.985411,"Vici.org",26653,"Adada, Zeus-Serapis Temple. Near Sağrak village.",,,,,,,,
"Adada in Pisidia, Roman Emperor`s Temple",,,," ","TR",37.57584,30.984552,"Vici.org",26668,"Roman Emperor`s cult temple",,,,,,,,
"Philippi, Chaples",,,," ","GR",41.0131,24.285091,"Vici.org",26682,"Rock chaples",,,,,,,,
"Dura Europos, Military Temple",,,," Paphos","SY",34.750755,40.730278,"Vici.org",26786,"Military Temple",,,,,,,,
"Asclepieion, Paphos",,,," Politiko","CY",34.759632,32.40733,"Vici.org",26790,"Temple of Asclepius - healing temple",,,,,,,,
"Tamassos, Temple of Aphrodite",,,," Linz","CY",35.030067,33.244797,"Vici.org",26801,"Tamassos- Politiko",,,,,,,,
"Lentia Temple Area",,,," Sakarya","AT",48.305313,14.284387,"Vici.org",26808,"Lentia Temple Area",,,,,,,,
"Kouklia-Palaepaphos",,,," ","CY",34.707352,32.574528,"Vici.org",26813,"Sanctuary of the Paphian Aphrodite",,,,,,,,
"Metropolis, Zeus Temple",,,," ","TR",38.126526,27.326023,"Vici.org",26835,"Zeus temple",,,,,,,,
"Metropolis, Ares Temple",,,," ","TR",38.125092,27.322046,"Vici.org",26839,"Temple of Ares.",,,,,,,,
"Troy",,,," ","TR",39.956989,26.237553,"Vici.org",27327,"Greek temple",,,,,,,,
"Troy",,,," ","TR",39.957481,26.238943,"Vici.org",27328,"Unidentified temple.",,,,,,,,
"The Athena Temple of Old Smyrna",,,," ","TR",38.464787,27.170752,"Vici.org",27349,"The Athena Temple of Old Smyrna",,,,,,,,
"Temple of Hercules, Ostia Antica [Rome]",,,," ","IT",41.753826,12.286155,"Vici.org",27354,"Heercules` temple",,,,,,,,
"Serapeum, Ostia",,,," ","IT",41.753315,12.283876,"Vici.org",27355,"Serapis temple",,,,,,,,
"Mithraeum Aldobrandini, Ostia Antica",,,," ","IT",41.758488,12.295046,"Vici.org",27357,"Mithreum - Mitreo Aldobrandini",,,,,,,,"http://www.ostia-antica.org/regio2/1/1-2.htm"
"Temple of Cerere, Ostia",,,," ","IT",41.756348,12.291035,"Vici.org",27359,"Tempio di Cerere",,,,,,,,
"Four Small Temples, Ostia",,,," ","IT",41.755665,12.290623,"Vici.org",27361,"Quatro Tempietti.",,,,,,,,"http://www.ostia-antica.org/regio2/8/8-2.htm"
"Mithraeum near Porta Romana, Ostia",,,," ","IT",41.757275,12.296456,"Vici.org",27362,"Regio II - Insula II - Mitreo presso Porta Romana (II,II,5)",,,,,,,,"http://www.ostia-antica.org/regio2/2/2-5.htm"
"Shrine of the Altar of the Twins, Ostia",,,," ","IT",41.756107,12.29099,"Vici.org",27363,"Regio II - Insula VII - Sacello dell'Ara dei Gemelli (II,VII,3)",,,,,,,,"http://www.ostia-antica.org/regio2/7/7-3.htm"
"Jupiter Temple, Ostia",,,," ","IT",41.755539,12.290882,"Vici.org",27364,"The Shrine of Jupiter - Sacello di Giove.",,,,,,,,"http://www.ostia-antica.org/regio2/8/8-4.htm"
"Mithraeum of Lucretius Menander, Ostia",,,," ","IT",41.755283,12.288511,"Vici.org",27372,"Mitreo di Menandro.",,,,,,,,"http://www.ostia-antica.org/regio1/3/3-5.htm"
"Mitreo di Felicissimo, Ostia",,,," ","IT",41.754463,12.291483,"Vici.org",27377,"Mitreo di Felicissimo.",,,,,,,,"http://www.ostia-antica.org/regio5/9/9-1.htm"
"Sabazeum, Ostia",,,," ","IT",41.755749,12.293087,"Vici.org",27378,"Mithreum",,,,,,,,
"Templum Mensores, Ostia",,,," ","IT",41.753784,12.285011,"Vici.org",27380,"Probably temple was dedicated to Ceres.",,,,,,,,
"Mithraeum of the Foot-sole, Ostia",,,," ","IT",41.752865,12.283955,"Vici.org",27383,"Mitreo della Planta Pedis.",,,,,,,,"http://www.ostia-antica.org/regio3/17/17-2.htm"
"Santuario della Bona Dea, Ostia",,,," ","IT",41.750599,12.285399,"Vici.org",27393,"Sanctuary of the Bona Dea.",,,,,,,,"http://www.ostia-antica.org/regio4/8/8-3.htm"
"Templum Fabrum Navalium, Ostia",,,," ","IT",41.752777,12.286075,"Vici.org",27409,"Temple of the Ship-Carpenters.",,,,,,,,"http://www.ostia-antica.org/regio3/2/2-1.htm"
"Mithraeum of the Painted Walls, Ostia",,,," ","IT",41.753242,12.286356,"Vici.org",27413,"House of the Mithraeum of the Painted Walls",,,,,,,,
"Mithraeum of the Seven Gates, Ostia",,,," ","IT",41.752762,12.287434,"Vici.org",27415,"Mitreo delle Sette Porte.",,,,,,,,"http://www.ostia-antica.org/regio4/5/5-13.htm"
"Mithraeum of Fructosus, Ostia",,,," ","IT",41.753288,12.287824,"Vici.org",27416,"Mitreo di Fructosus.",,,,,,,,"http://www.ostia-antica.org/regio1/10/10-4.htm"
"Mithraeum of the Animals, Ostia",,,," Fiumicino","IT",41.752243,12.290131,"Vici.org",27417,"Mitreo degli Animali.",,,,,,,,"http://www.ostia-antica.org/regio4/2/2-11.htm"
"Temple of Isis, Portus",,,," ","IT",41.772774,12.255305,"Vici.org",27423,"Isola Sacra",,,,,,,,"http://www.ostia-antica.org/portus/s009.htm"
"Temple of Portumnus, Portus",,,," ","IT",41.780937,12.27154,"Vici.org",27428,"Temple of Portumnus.",,,,,,,,"http://www.ostia-antica.org/portus/t021.htm"
"Templum Rotundum, Ostia",,,," ","IT",41.753544,12.28787,"Vici.org",27444,"Round Temple.",,,,,,,,"http://www.ostia-antica.org/regio1/11/11-1.htm"
"Temple of the Round Altar, Ostia",,,," ","IT",41.753693,12.286317,"Vici.org",27449,"Tempio dell'Ara Rotonda",,,,,,,,"http://www.ostia-antica.org/regio1/15/15-6.htm"
"Mithraeum of the House of Diana, Ostia",,,," ","IT",41.75518,12.288706,"Vici.org",27450,"Mitreo del Caseggiato di Diana",,,,,,,,"http://www.ostia-antica.org/regio1/3/3-3a.htm"
"Mithraeum of the Snakes, Ostia",,,," ","IT",41.754986,12.290444,"Vici.org",27452,"Mitreo dei Serpenti.",,,,,,,,"http://www.ostia-antica.org/regio5/6/6-6.htm"
"Mitreo del Palazzo Imperiale, Ostia",,,," Marino","IT",41.754986,12.290444,"Vici.org",27453,"Mitreo del Palazzo Imperiale",,,,,,,,"http://www.ostia-antica.org/regio1/pi/pia.htm"
"Mithraeum at Marino",,,," ","IT",41.769382,12.655596,"Vici.org",27454,"IInd century AD mithreum.",,,,,,,,"http://www.tertullian.org/rpearse/mithras/display.php?page=supp_Italy_Marino_Mithraeum"
"Mithreum, Ponza Island",,,," Caernarfon","IT",40.903877,12.954895,"Vici.org",27457,"Mithraeum. Island of Ponza, Italy.",,,,,,,,
"Caernarfon Mithraeum",,,," ","GB",53.1371,-4.262414,"Vici.org",27494,"A Temple of Mithras at Caernarvon-Segontium  III century A.D.",,,,,"org/wiki/Caernarfon_Mithraeum",,,"http://america.pink/caernarfon-mithraeum_821347.html "
"Great Temple of Hatra",,,," ","IQ",35.58884,42.715954,"Vici.org",27495,"Al Hadar - The Great Temple of Shamash.",,,,,"org/wiki/Hatra",,,"https://en.wikipedia.org/wiki/Hatra"
"Roman Temple of Baal Markadi-Jupiter, Deir al Qal'a",,,," ","LB",33.85511,35.596958,"Vici.org",27498,"Temple of Baal Markadi/Jupiter at Deir al Qal'a",,,,,,,,
"Tel Kedesh",,,," Roma","IL",33.113129,35.533848,"Vici.org",27505,"Roman period temple. Cydas, Kydisos",,,,,,,,
"San Lorenzo in Damaso, Rome",,,," Elefsina","IT",41.896873,12.472008,"Vici.org",27519,"Saint Lawrence in the House of Damasus. Fourth century.",,,,,,,,
"Mithraeum, Eleusis",,,," Skaramagkas","GR",38.039936,23.538349,"Vici.org",27524,"Mithraeum of Eleusis.",,,,,,,,
"Aphrodite Temple, Skaramagkas",,,," ","GR",38.012539,23.616175,"Vici.org",27534,"The sanctuary of Aphrodite near Daphni",,,,,,,,
"Cave of Pan, Daphni",,,," ","GR",38.009918,23.627666,"Vici.org",27535,"The Cave of Pan in Daphni",,,,,,,,"http://www.haidari.gr/Default.aspx?tabid=594&language=en-US"
"Yanouh Temples: Mar Girgis al Azraq",,,," Elefsina","LB",34.103405,35.884697,"Vici.org",27536,"Yanouh Temples: Mar Girgis al Azraq",,,,,,,,
"Kallichoron Well, Eleusis",,,," ","GR",38.041916,23.539179,"Vici.org",27539,"Well of the Fair Dances - Parthrnion in Sanctuary at Eleusis.",,,,,,,,
"L-shaped temple",,,," ","LB",34.119122,35.646801,"Vici.org",27557,"L-shaped temple",,,,,,,,
"Temple of Obelisks (reconstruction)",,,," ","LB",34.118889,35.647278,"Vici.org",27558,"Temple of Obelisks (reconstruction)",,,,,,,,
"Sacred pool and terracotta basins",,,," ","LB",34.119068,35.646561,"Vici.org",27559,"Sacred pool and terracotta basins",,,,,,,,
"Temple of Baalat-Gubal",,,," ","LB",34.119164,35.646072,"Vici.org",27560,"Temple of Baalat-Gubal",,,,,,,,
"Kaviria",,,," ","GR",39.979355,25.341558,"Vici.org",27580,"Sanctuary of the Kavirians.",,,,,,,,
"Hephaisteia, Lemnos",,,," ","GR",39.964634,25.318113,"Vici.org",27582,"The Great Godess` Sanctuary at Hephaistia. Limnos",,,,,,,,
"Klopedi Sanctuary, Lesvos",,,," ","GR",39.25259,26.243174,"Vici.org",27583,"Ruins of a temple in the Apollo Sanctuary of Klopedi, near Agia Paraskevi. Lesbos",,,,,,,,
"Ain Hirsha Temple",,,," ","LB",33.453598,35.790661,"Vici.org",27593,"Ain Hirsha Temple",,,,,,,,
"Aaqbe temple",,,," Paralia Thermis","LB",33.50301,35.819481,"Vici.org",27595,"Aaqbe temple",,,,,,,,
"Artemis Thermia, Scala Loutra",,,," ","GR",39.181599,26.4979,"Vici.org",27616,"VIIIth century temple",550457,,,,,,,"http://www.academia.edu/13022191/_Honorary_inscriptions_from_the_sanctuary_of_Thermia_Artemis_Thermi_Lesbos_DELTION_of_the_Greek_Epigraphic_Society_2013"
"Aintoura Temple",,,," ","LB",33.884968,35.765339,"Vici.org",27626,"Aintoura Temple",,,,,,,,
"Bekka Temple",,,," ","LB",33.592812,35.924347,"Vici.org",27627,"Bekka Temple",,,,,,,,
"Dakoue Temple",,,," ","LB",33.691265,35.876598,"Vici.org",27628,"Dakoue Temple",,,,,,,,
"Temple of Juno, Deir el Qal'a",,,," ","LB",33.85569,35.598106,"Vici.org",27629,"Temple of Juno, Deir el Qal'a",,,,,,,,
"Fourzol (Ferzol) Temple",,,," ","LB",33.873974,35.94545,"Vici.org",27637,"Fourzol (Ferzol) Temple",,,,,,,,
"Hadet Temple",,,," ","LB",33.998646,36.026775,"Vici.org",27638,"Hadet Temple",,,,,,,,
"Hebbariyeh Temple",,,," ","LB",33.36845,35.696934,"Vici.org",27639,"Hebbariyeh Temple",,,,,,,,
"Temple at Kalaa (Jour el Bawashek)",,,," ","LB",33.991695,35.689281,"Vici.org",27640,"Temple at Kalaa (Jour el Bawashek)",,,,,,,,
"Qasr al Banat Temple",,,," ","LB",34.087406,36.118061,"Vici.org",27643,"Qasr al Banat Temple",,,,,,,,
"Yanta Temple",,,," ","LB",33.611824,35.954811,"Vici.org",27644,"Yanta Temple",,,,,,,,
"Deir el Aachayer Temple",,,," ","LB",33.589603,36.019562,"Vici.org",27646,"Deir el Aachayer Temple",,,,,,,,
"Khirbet el Knise temples",,,," ","LB",33.57996,35.922092,"Vici.org",27647,"Khirbet el Knise temples",,,,,,,,
"Labwe (ancient Libo) Temple",,,," ","LB",34.200966,36.343445,"Vici.org",27648,"Labwe (ancient Libo) Temple",,,,,,,,
"Roman Temple, Maqam er-Rab or Beit",,,," ","LB",34.602695,36.251617,"Vici.org",27649,"Maqam er-Rab or Beit Jallouk Temple",,,,,,,,
"Nahle temple",,,," ","LB",34.043137,36.260365,"Vici.org",27650,"Nahle temple",,,,,,,,
"Temple of Mercury at Nabi Ham",,,," ","LB",33.885818,36.229218,"Vici.org",27651,"Temple of Mercury at Nabi Ham",,,,,,,,
"Nabi Safa Temple",,,," ","LB",33.495914,35.748428,"Vici.org",27652,"Nabi Safa Temple",,,,,,,,
"Hosn Niha, Small Temple",,,," ","LB",33.907513,35.949089,"Vici.org",27656,"Hosn Niha, Small Temple",,,,,,,,
"Sarba-Kaslik Temple",,,," ","LB",33.982265,35.623741,"Vici.org",27657,"Sarba/Kaslik Temple",,,,,,,,
"Sarrain el Faouqa Temple",,,," ","LB",33.879288,36.091702,"Vici.org",27658,"Sarrain el Faouqa Temple",,,,,,,,
"Sfire, Roman Temples A, B, C, D",,,," ","LB",34.401215,36.059254,"Vici.org",27659,"Sfire, Roman Temples A, B, C, D",,,,,,,,
"Sfire, Roman Hilltop Temple E",,,," ","LB",34.403366,36.057362,"Vici.org",27660,"Sfire, Roman Hilltop Temple E",,,,,,,,
"Sfire Village Roman Temple F, Beit el Kebir",,,," ","LB",34.400406,36.056118,"Vici.org",27661,"Sfire Village Temple F, Beit el Kebir",,,,,,,,
"Romano-British Temple",,,," ","GB",51.991535,-0.939103,"Vici.org",27668,"Romano-British Temple",,,,,,,,
"Tamnine el Tahta, Temple",,,," ","LB",33.885159,35.993389,"Vici.org",27670,"Tamnine el Tahta",,,,,,,,
"Yammouneh Temple",,,," ","LB",34.125965,36.022671,"Vici.org",27675,"Yammouneh Temple",,,,,,,,
"Lamyatt Temple",,,," ","GB",51.124741,-2.472574,"Vici.org",27680,"Temple complex",,,,,,,,
"Persepolis, Fratadara temple",,,," Kangavar","IR",29.93655,52.884766,"Vici.org",27684,"Seleucid period temple.",,,,,,,,
"Kangavar, Anahita Temple",,,," ","IR",34.50182,47.959705,"Vici.org",27686,"Temple of Anahita.",,,,,"org/wiki/Temple_of_Anahita_Kangavar",,,"https://en.wikipedia.org/wiki/Temple_of_Anahita_Kangavar"
"Mar Challita",,,," ","LB",34.54911,36.270035,"Vici.org",27687,"Mar Challita",,,,,,,,
"Roman Temples, Wadi Abou Moussa, Nahr el Bared",,,," ","LB",34.439346,35.992451,"Vici.org",27689,"Roman Temples, Wadi abou Moussa, Nahr el Bared",,,,,,,,
"Roman temple remains at Boqsmaiyya (Boqsmaya)",,,," ","LB",34.251621,35.766029,"Vici.org",27690,"Roman temple remains at Boqsmaiyya (Boqsmaya)",,,,,,,,
"Roman temple, Bint al Malik Jebel Hardine",,,," ","LB",34.234856,35.87875,"Vici.org",27692,"Roman temple, Bint al Malik Jebel Hardine",,,,,,,,
"Choga Zanbil, Temple of Napratep",,,," ","IR",32.008232,48.526451,"Vici.org",27696,"Dur Untash - Elamite temple",,,,,,,,
"Roman temple at Qalaat el Hosn, Bechtoudar (or Bchaaleh)",,,," ","LB",34.220287,35.822365,"Vici.org",27697,"Roman temple, quarries and other structures at Qalaat el Hosn, Bechtoudar (or Bchaaleh)",,,,,,,,
"Roman Temple, Maad",,,," ","LB",34.196114,35.683128,"Vici.org",27699,"Roman temple, cistern at Mar Charbel church, Maad",,,,,,,,
"Dur Untash, Temple of Nuksu",,,," ","IR",32.005459,48.526836,"Vici.org",27703,"Chogha Zanbil - temple dedicated to Mesopotamian god of fire Nusku.",,,,,,,,
"Dur Untash, Temple of Napirisha",,,," ","IR",32.009785,48.521378,"Vici.org",27707,"Temple of the ""Great God"".",,,,,,,,
